latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-17.43242,30.85183,318.07,1.48,1.2,2024-08-07,1204,Aqua,MODIS,51,6.1NRT,303.67,12.85,D
-17.30488,31.47602,319.99,1.34,1.15,2024-08-07,1204,Aqua,MODIS,62,6.1NRT,303.61,12.27,D
-17.31552,31.31227,320.29,1.37,1.16,2024-08-07,1204,Aqua,MODIS,63,6.1NRT,305.45,13.2,D
-17.31711,31.29985,340.5,1.38,1.16,2024-08-07,1204,Aqua,MODIS,89,6.1NRT,305.06,55.92,D
-17.24859,31.35979,318.68,1.36,1.16,2024-08-07,1204,Aqua,MODIS,55,6.1NRT,305.99,13.08,D
-17.1298,30.51573,328.38,1.55,1.23,2024-08-07,1204,Aqua,MODIS,75,6.1NRT,305.53,29.43,D
-17.13157,30.50139,372.28,1.55,1.23,2024-08-07,1204,Aqua,MODIS,100,6.1NRT,308.42,214.46,D
-17.13336,30.48696,322.62,1.55,1.23,2024-08-07,1204,Aqua,MODIS,59,6.1NRT,306.48,17.12,D
-17.12065,30.50007,332.04,1.55,1.23,2024-08-07,1204,Aqua,MODIS,82,6.1NRT,306.31,39.03,D
-16.91271,31.12224,318.29,1.4,1.17,2024-08-07,1204,Aqua,MODIS,57,6.1NRT,303.22,13.25,D
-16.91525,30.50244,323.46,1.54,1.22,2024-08-07,1204,Aqua,MODIS,71,6.1NRT,307.65,19.57,D
-16.91697,30.48833,324.85,1.54,1.22,2024-08-07,1204,Aqua,MODIS,73,6.1NRT,306.92,21.89,D
-16.90611,30.48672,319.81,1.54,1.22,2024-08-07,1204,Aqua,MODIS,19,6.1NRT,306.04,10.68,D
-16.78622,31.15082,318.57,1.39,1.17,2024-08-07,1204,Aqua,MODIS,58,6.1NRT,306.08,13.05,D
-16.78785,31.13809,316.22,1.39,1.17,2024-08-07,1204,Aqua,MODIS,36,6.1NRT,305.79,9.81,D
-16.7598,31.27508,317.77,1.36,1.15,2024-08-07,1204,Aqua,MODIS,55,6.1NRT,306.34,9.86,D
-16.83285,30.34031,317.57,1.58,1.24,2024-08-07,1204,Aqua,MODIS,55,6.1NRT,306.31,11.8,D
-16.68996,31.42209,338.21,1.33,1.14,2024-08-07,1204,Aqua,MODIS,87,6.1NRT,306.87,47.11,D
-16.69159,31.4098,328.27,1.33,1.14,2024-08-07,1204,Aqua,MODIS,77,6.1NRT,306.16,26.44,D
-16.77288,30.44196,320.44,1.55,1.23,2024-08-07,1204,Aqua,MODIS,64,6.1NRT,305,16.03,D
-16.6823,31.07733,315.72,1.4,1.17,2024-08-07,1204,Aqua,MODIS,27,6.1NRT,304.46,9.03,D
-16.85033,29.71517,320.93,1.75,1.3,2024-08-07,1204,Aqua,MODIS,67,6.1NRT,305.03,21.52,D
-16.85225,29.69916,347.87,1.76,1.3,2024-08-07,1204,Aqua,MODIS,93,6.1NRT,306.51,111.62,D
-16.83881,29.71354,328.8,1.75,1.3,2024-08-07,1204,Aqua,MODIS,79,6.1NRT,306.33,39.76,D
-16.84073,29.69745,339.51,1.76,1.3,2024-08-07,1204,Aqua,MODIS,88,6.1NRT,305.45,75.01,D
-16.79556,29.97895,343.02,1.67,1.27,2024-08-07,1204,Aqua,MODIS,91,6.1NRT,307.17,84.39,D
-16.79738,29.96365,324.3,1.68,1.27,2024-08-07,1204,Aqua,MODIS,73,6.1NRT,306.64,27.83,D
-16.79509,29.98925,318.16,1.67,1.27,2024-08-07,1204,Aqua,MODIS,42,6.1NRT,304.93,13.78,D
-18.21818,32.80575,309.58,1,1,2024-08-07,1942,Terra,MODIS,78,6.1NRT,281.27,12.8,N
-18.21946,32.79643,301.13,1,1,2024-08-07,1942,Terra,MODIS,38,6.1NRT,280.42,7.32,N
-17.73754,30.7029,315.01,1.12,1.06,2024-08-07,1942,Terra,MODIS,90,6.1NRT,286.8,18.46,N
-17.73251,30.36714,344.38,1.17,1.07,2024-08-07,1942,Terra,MODIS,100,6.1NRT,288.99,66.78,N
-17.72295,30.36584,321.61,1.17,1.07,2024-08-07,1942,Terra,MODIS,100,6.1NRT,287.08,26.65,N
-17.66654,30.24076,322.76,1.18,1.08,2024-08-07,1942,Terra,MODIS,100,6.1NRT,287.27,29.05,N
-17.65693,30.23939,312.35,1.18,1.08,2024-08-07,1942,Terra,MODIS,85,6.1NRT,286.26,17.05,N
-17.3191,31.2914,305.15,1.06,1.03,2024-08-07,1942,Terra,MODIS,63,6.1NRT,287.65,9.05,N
-17.32038,31.28161,316.92,1.06,1.03,2024-08-07,1942,Terra,MODIS,94,6.1NRT,288.53,18.33,N
-16.42582,29.414,300.19,1.27,1.12,2024-08-07,1942,Terra,MODIS,21,6.1NRT,287.69,7.36,N
-18.36742,26.47903,304.59,1.49,1.2,2024-08-08,0035,Aqua,MODIS,61,6.1NRT,289.3,14.22,N
-16.6035,31.351,309.55,4.79,2,2024-08-08,0811,Terra,MODIS,48,6.1NRT,296.22,45.06,D
-16.43011,29.41732,312.69,3.37,1.73,2024-08-08,0811,Terra,MODIS,59,6.1NRT,297.69,37.14,D
-16.42703,29.41246,310.27,3.37,1.73,2024-08-08,0811,Terra,MODIS,22,6.1NRT,297.84,24.15,D
-18.36293,26.4735,327.41,1.05,1.02,2024-08-08,1244,Aqua,MODIS,63,6.1NRT,312.86,13.2,D
-17.22247,29.47201,318.41,1.56,1.23,2024-08-08,1244,Aqua,MODIS,49,6.1NRT,307.37,8.7,D
-17.03345,30.17379,324.1,1.77,1.3,2024-08-08,1244,Aqua,MODIS,71,6.1NRT,308.21,24.02,D
-16.85924,29.44372,326.89,1.58,1.24,2024-08-08,1244,Aqua,MODIS,71,6.1NRT,306.89,28.52,D
-16.85632,29.45228,339.27,1.58,1.24,2024-08-08,1244,Aqua,MODIS,88,6.1NRT,305.96,62.03,D
-16.8587,29.43793,329.63,1.58,1.24,2024-08-08,1244,Aqua,MODIS,74,6.1NRT,307.12,35.07,D
-16.84778,29.43595,333.19,1.58,1.24,2024-08-08,1244,Aqua,MODIS,82,6.1NRT,304.96,44.02,D
-16.46223,30.13107,318.57,1.8,1.31,2024-08-08,1244,Aqua,MODIS,39,6.1NRT,305.63,14.03,D
-16.4445,29.50267,336.48,1.62,1.25,2024-08-08,1244,Aqua,MODIS,85,6.1NRT,309.02,52.69,D
-16.4763,29.31401,318.62,1.57,1.23,2024-08-08,1244,Aqua,MODIS,39,6.1NRT,306.38,12.17,D
-16.35635,29.88299,316.86,1.73,1.29,2024-08-08,1244,Aqua,MODIS,29,6.1NRT,301.95,11.92,D
-16.43486,29.42552,328.8,1.6,1.25,2024-08-08,1244,Aqua,MODIS,77,6.1NRT,306.15,29.81,D
-16.43725,29.41151,342.1,1.6,1.24,2024-08-08,1244,Aqua,MODIS,89,6.1NRT,308.49,69.52,D
-16.43975,29.3968,328.05,1.59,1.24,2024-08-08,1244,Aqua,MODIS,68,6.1NRT,306.26,29.17,D
-16.34221,29.89669,333.19,1.74,1.29,2024-08-08,1244,Aqua,MODIS,82,6.1NRT,304.92,52.88,D
-16.34501,29.88055,335.69,1.73,1.29,2024-08-08,1244,Aqua,MODIS,84,6.1NRT,305.27,60.63,D
-16.42631,29.40927,323.02,1.6,1.24,2024-08-08,1244,Aqua,MODIS,43,6.1NRT,308.16,17.82,D
-16.42883,29.39452,331.7,1.59,1.24,2024-08-08,1244,Aqua,MODIS,80,6.1NRT,307.9,39.85,D
-16.33285,29.88768,326.24,1.74,1.29,2024-08-08,1244,Aqua,MODIS,74,6.1NRT,304.78,34.32,D
-21.94022,29.81028,328.18,1.36,1.16,2024-08-08,1244,Aqua,MODIS,76,6.1NRT,311.3,22.53,D
-20.64412,32.06715,314.75,2.06,1.4,2024-08-08,1244,Aqua,MODIS,35,6.1NRT,302.83,9.87,D
-20.64305,32.06168,315.29,2.06,1.4,2024-08-08,1244,Aqua,MODIS,50,6.1NRT,303.04,11.88,D
-20.14002,30.78482,324.42,1.7,1.28,2024-08-08,1244,Aqua,MODIS,68,6.1NRT,307.26,25.99,D
-20.1429,30.77979,321.46,1.7,1.28,2024-08-08,1244,Aqua,MODIS,68,6.1NRT,306.86,20.37,D
-20.14805,30.68287,315.75,1.68,1.27,2024-08-08,1244,Aqua,MODIS,46,6.1NRT,304.43,10.77,D
-20.13673,30.68121,319,1.68,1.27,2024-08-08,1244,Aqua,MODIS,63,6.1NRT,305.82,16.92,D
-20.03303,29.59878,321.31,1.42,1.18,2024-08-08,1244,Aqua,MODIS,48,6.1NRT,308.18,12.13,D
-20.02263,29.5967,324.14,1.42,1.18,2024-08-08,1244,Aqua,MODIS,70,6.1NRT,309.46,17.38,D
-19.83457,29.74246,319.88,1.46,1.2,2024-08-08,1244,Aqua,MODIS,29,6.1NRT,307.96,11.44,D
-19.82401,29.74047,331.7,1.46,1.2,2024-08-08,1244,Aqua,MODIS,68,6.1NRT,307.69,33.08,D
-19.82634,29.72675,355.25,1.46,1.19,2024-08-08,1244,Aqua,MODIS,97,6.1NRT,311.04,107.89,D
-19.80526,29.72267,344.56,1.46,1.19,2024-08-08,1244,Aqua,MODIS,91,6.1NRT,309.65,69.05,D
-19.79472,29.72061,399.61,1.46,1.19,2024-08-08,1244,Aqua,MODIS,100,6.1NRT,314.1,418.51,D
-19.79708,29.70691,327.71,1.46,1.19,2024-08-08,1244,Aqua,MODIS,55,6.1NRT,308.52,24.84,D
-19.54149,29.58335,322.89,1.45,1.19,2024-08-08,1244,Aqua,MODIS,54,6.1NRT,310,15.08,D
-19.53099,29.58139,323.53,1.45,1.19,2024-08-08,1244,Aqua,MODIS,47,6.1NRT,308.4,15.81,D
-19.05884,31.02021,317.78,1.86,1.33,2024-08-08,1244,Aqua,MODIS,60,6.1NRT,305.43,14.87,D
-19.06191,31.00281,317.2,1.86,1.33,2024-08-08,1244,Aqua,MODIS,58,6.1NRT,306.54,13.34,D
-19.32115,28.81904,321.23,1.31,1.13,2024-08-08,1244,Aqua,MODIS,63,6.1NRT,307.98,12.39,D
-18.32033,32.74054,319.58,2.6,1.55,2024-08-08,1244,Aqua,MODIS,0,6.1NRT,294.32,49.48,D
-18.2885,32.75898,375.2,2.61,1.55,2024-08-08,1244,Aqua,MODIS,94,6.1NRT,301.57,517.35,D
-18.29291,32.73616,344.63,2.6,1.55,2024-08-08,1244,Aqua,MODIS,92,6.1NRT,301.66,177.83,D
-18.28304,32.75346,376.04,2.61,1.55,2024-08-08,1244,Aqua,MODIS,94,6.1NRT,304.27,526.72,D
-18.2199,32.78765,321.89,2.63,1.56,2024-08-08,1244,Aqua,MODIS,65,6.1NRT,298.08,59.99,D
-18.51261,31.08034,326.89,1.93,1.36,2024-08-08,1244,Aqua,MODIS,77,6.1NRT,307.94,33.94,D
-18.51908,31.07459,327.18,1.93,1.36,2024-08-08,1244,Aqua,MODIS,77,6.1NRT,308.51,36.93,D
-18.26918,31.53637,318.01,2.11,1.41,2024-08-08,1244,Aqua,MODIS,55,6.1NRT,301.87,23.12,D
-18.25673,31.53407,316.92,2.11,1.41,2024-08-08,1244,Aqua,MODIS,42,6.1NRT,302.89,20.33,D
-18.26381,31.54805,325.11,2.12,1.41,2024-08-08,1244,Aqua,MODIS,74,6.1NRT,299.78,44.29,D
-18.26716,31.52906,316.62,2.11,1.41,2024-08-08,1244,Aqua,MODIS,34,6.1NRT,302.98,18.88,D
-18.02079,32.02427,315.51,2.32,1.47,2024-08-08,1244,Aqua,MODIS,49,6.1NRT,303.45,16.46,D
-17.98234,31.21869,318.44,2.02,1.39,2024-08-08,1244,Aqua,MODIS,51,6.1NRT,304.25,17.85,D
-18.07022,29.85921,321.85,1.6,1.25,2024-08-08,1244,Aqua,MODIS,0,6.1NRT,308.57,16.88,D
-17.79986,31.34736,325.12,2.09,1.41,2024-08-08,1244,Aqua,MODIS,74,6.1NRT,305.96,39.05,D
-17.81431,30.46203,319.88,1.79,1.31,2024-08-08,1244,Aqua,MODIS,53,6.1NRT,306.01,16.82,D
-17.81721,30.44569,341.46,1.79,1.31,2024-08-08,1244,Aqua,MODIS,89,6.1NRT,307.5,82.2,D
-17.80568,30.44339,354.21,1.79,1.31,2024-08-08,1244,Aqua,MODIS,97,6.1NRT,308.35,141.24,D
-17.80751,30.45521,339.71,1.79,1.31,2024-08-08,1244,Aqua,MODIS,88,6.1NRT,307.3,73.88,D
-17.8103,30.43888,344.14,1.79,1.31,2024-08-08,1244,Aqua,MODIS,91,6.1NRT,308.25,90.67,D
-17.75249,30.3603,325.9,1.77,1.3,2024-08-08,1244,Aqua,MODIS,74,6.1NRT,306.49,28.21,D
-17.74102,30.35803,323,1.77,1.3,2024-08-08,1244,Aqua,MODIS,66,6.1NRT,306.01,21.15,D
-17.75805,30.26137,318.47,1.74,1.29,2024-08-08,1244,Aqua,MODIS,56,6.1NRT,306.01,12.87,D
-17.82787,29.86188,327.01,1.62,1.25,2024-08-08,1244,Aqua,MODIS,75,6.1NRT,305.4,31.28,D
-17.81678,29.86001,325.92,1.62,1.25,2024-08-08,1244,Aqua,MODIS,73,6.1NRT,304.76,28.6,D
-17.81934,29.84534,317.63,1.62,1.25,2024-08-08,1244,Aqua,MODIS,48,6.1NRT,306.89,11.38,D
-17.81591,29.85313,325.98,1.62,1.25,2024-08-08,1244,Aqua,MODIS,73,6.1NRT,305.67,28.85,D
-17.57027,30.86176,320.95,1.94,1.36,2024-08-08,1244,Aqua,MODIS,66,6.1NRT,305.26,26.08,D
-17.49333,31.14923,320.75,2.04,1.39,2024-08-08,1244,Aqua,MODIS,66,6.1NRT,305.09,26.29,D
-17.50401,31.14581,322.26,2.04,1.39,2024-08-08,1244,Aqua,MODIS,69,6.1NRT,304.64,30.16,D
-17.44246,31.13522,317.75,2.04,1.39,2024-08-08,1244,Aqua,MODIS,56,6.1NRT,304.72,19.69,D
-17.4459,31.11596,325.85,2.04,1.39,2024-08-08,1244,Aqua,MODIS,75,6.1NRT,304.6,43.26,D
-17.52849,30.11663,346.85,1.71,1.28,2024-08-08,1244,Aqua,MODIS,93,6.1NRT,307.01,98.78,D
-17.5312,30.10096,317.77,1.71,1.28,2024-08-08,1244,Aqua,MODIS,39,6.1NRT,306.46,10.4,D
-17.51714,30.11456,328.77,1.71,1.28,2024-08-08,1244,Aqua,MODIS,77,6.1NRT,306.17,34.16,D
-17.40133,30.18586,318.84,1.74,1.29,2024-08-08,1244,Aqua,MODIS,54,6.1NRT,307.49,13.88,D
-17.25942,30.91434,337.12,1.98,1.37,2024-08-08,1244,Aqua,MODIS,86,6.1NRT,304.83,79.29,D
-17.25054,30.89424,318.28,1.98,1.37,2024-08-08,1244,Aqua,MODIS,44,6.1NRT,302.37,18.15,D
-17.25181,30.92462,323.72,1.99,1.38,2024-08-08,1244,Aqua,MODIS,71,6.1NRT,305.62,32.19,D
-17.25502,30.90617,327.27,1.98,1.37,2024-08-08,1244,Aqua,MODIS,76,6.1NRT,303.26,43.3,D
-17.10379,31.18557,331.15,2.09,1.41,2024-08-08,1244,Aqua,MODIS,81,6.1NRT,303.84,56.69,D
-17.09967,31.1996,324,2.1,1.41,2024-08-08,1244,Aqua,MODIS,72,6.1NRT,304.46,36.47,D
-17.10306,31.18036,323.68,2.09,1.41,2024-08-08,1244,Aqua,MODIS,71,6.1NRT,303.72,33.38,D
-17.91954,26.17382,325.86,1.03,1.02,2024-08-08,1244,Aqua,MODIS,70,6.1NRT,313.14,11.72,D
-17.22334,29.47795,320.27,1.56,1.23,2024-08-08,1244,Aqua,MODIS,45,6.1NRT,307.43,11.14,D
-19.49639,29.90137,310.07,1.53,1.22,2024-08-09,0714,Terra,MODIS,55,6.1NRT,298.49,8.64,D
-19.66903,29.01441,316.09,1.75,1.3,2024-08-09,0714,Terra,MODIS,70,6.1NRT,296.87,23.9,D
-19.67185,29.03049,324.99,1.74,1.29,2024-08-09,0714,Terra,MODIS,80,6.1NRT,297.05,43.38,D
-20.87036,32.3079,377.48,1.08,1.04,2024-08-09,0714,Terra,MODIS,100,6.1NRT,305.98,154.73,D
-20.87193,32.31805,316.56,1.08,1.04,2024-08-09,0714,Terra,MODIS,68,6.1NRT,298.98,10.49,D
-20.87953,32.30631,348.38,1.08,1.04,2024-08-09,0714,Terra,MODIS,95,6.1NRT,302.15,60.58,D
-20.8811,32.31646,328.86,1.08,1.04,2024-08-09,0714,Terra,MODIS,83,6.1NRT,300.5,25.13,D
-20.83097,31.77459,311.32,1.13,1.06,2024-08-09,0714,Terra,MODIS,50,6.1NRT,299.41,6.01,D
-20.83268,31.78524,309.82,1.13,1.06,2024-08-09,0714,Terra,MODIS,38,6.1NRT,299.16,4.75,D
-21.06677,31.73114,310.44,1.13,1.06,2024-08-09,0714,Terra,MODIS,45,6.1NRT,298.08,7.25,D
-16.98497,31.2481,329.29,1.37,1.16,2024-08-09,0714,Terra,MODIS,83,6.1NRT,297.78,37.24,D
-18.36187,32.86951,307.22,1.08,1.04,2024-08-09,0714,Terra,MODIS,42,6.1NRT,294.48,7.3,D
-18.5942,30.85155,312.91,1.37,1.16,2024-08-09,0714,Terra,MODIS,62,6.1NRT,299.61,9.46,D
-18.59628,30.8642,313.59,1.36,1.16,2024-08-09,0714,Terra,MODIS,63,6.1NRT,299.61,10.3,D
-20.16809,32.72628,309.14,1.06,1.03,2024-08-09,0714,Terra,MODIS,49,6.1NRT,297.83,6.08,D
-18.67416,31.28576,316.78,3.03,1.66,2024-08-09,1147,Aqua,MODIS,30,6.1NRT,306.45,22.88,D
-18.68492,31.30811,345.23,3.02,1.65,2024-08-09,1147,Aqua,MODIS,92,6.1NRT,308.81,212.17,D
-18.68794,31.28034,321.26,3.03,1.66,2024-08-09,1147,Aqua,MODIS,62,6.1NRT,306.96,43.16,D
-18.54939,31.02761,319.42,3.16,1.68,2024-08-09,1147,Aqua,MODIS,63,6.1NRT,308.62,39.16,D
-18.55241,30.99798,321.94,3.18,1.69,2024-08-09,1147,Aqua,MODIS,69,6.1NRT,307.8,51.99,D
-18.55857,30.62662,323.09,3.39,1.74,2024-08-09,1147,Aqua,MODIS,71,6.1NRT,307.58,60.47,D
-18.56211,30.61966,327.42,3.39,1.74,2024-08-09,1147,Aqua,MODIS,77,6.1NRT,307.96,88.95,D
-18.43056,31.29803,319.06,3,1.65,2024-08-09,1147,Aqua,MODIS,61,6.1NRT,307.58,35.98,D
-18.12276,30.91905,340.3,3.18,1.69,2024-08-09,1147,Aqua,MODIS,88,6.1NRT,309.92,173.2,D
-18.1047,30.94686,323.06,3.16,1.68,2024-08-09,1147,Aqua,MODIS,62,6.1NRT,308.4,49.77,D
-18.10773,30.91744,376.97,3.18,1.69,2024-08-09,1147,Aqua,MODIS,100,6.1NRT,311.35,698.81,D
-18.11078,30.88772,331.45,3.19,1.69,2024-08-09,1147,Aqua,MODIS,81,6.1NRT,307.37,104.63,D
-18.0927,30.91578,343.86,3.18,1.69,2024-08-09,1147,Aqua,MODIS,91,6.1NRT,306.51,211.3,D
-16.30255,29.86079,318.33,3.62,1.78,2024-08-09,1147,Aqua,MODIS,48,6.1NRT,303.44,54.56,D
-19.87691,32.81122,317.08,2.41,1.5,2024-08-09,1147,Aqua,MODIS,57,6.1NRT,302.32,34.98,D
-19.87915,32.78984,322.64,2.42,1.5,2024-08-09,1147,Aqua,MODIS,71,6.1NRT,303.2,54.93,D
-19.88167,32.80631,325.25,2.41,1.5,2024-08-09,1147,Aqua,MODIS,75,6.1NRT,304.94,60.76,D
-19.88403,32.78514,317.11,2.42,1.5,2024-08-09,1147,Aqua,MODIS,28,6.1NRT,303.95,32.63,D
-19.67396,32.75722,326.25,2.42,1.5,2024-08-09,1147,Aqua,MODIS,76,6.1NRT,301.68,61.67,D
-19.67884,32.75207,317.28,2.42,1.5,2024-08-09,1147,Aqua,MODIS,56,6.1NRT,301.93,31.24,D
-19.59672,30.93697,334.71,3.32,1.72,2024-08-09,1147,Aqua,MODIS,84,6.1NRT,306.51,147.53,D
-19.59963,30.9061,333.65,3.34,1.72,2024-08-09,1147,Aqua,MODIS,83,6.1NRT,306.93,140.38,D
-19.59933,30.93024,341.99,3.32,1.72,2024-08-09,1147,Aqua,MODIS,90,6.1NRT,307.06,214.95,D
-19.60246,30.89934,324.74,3.34,1.72,2024-08-09,1147,Aqua,MODIS,73,6.1NRT,306.79,77.23,D
-19.42113,30.71725,317.45,3.43,1.74,2024-08-09,1147,Aqua,MODIS,52,6.1NRT,305.61,31.75,D
-18.60287,32.24686,317.34,2.55,1.54,2024-08-09,1147,Aqua,MODIS,57,6.1NRT,306.56,21.94,D
-18.68607,31.31521,345.67,3.02,1.65,2024-08-09,1147,Aqua,MODIS,92,6.1NRT,308.53,218.3,D
-18.68889,31.28743,326.99,3.03,1.66,2024-08-09,1147,Aqua,MODIS,77,6.1NRT,307.44,77.13,D
-17.86814,31.33804,317.15,2.93,1.63,2024-08-09,1147,Aqua,MODIS,37,6.1NRT,305.69,27.18,D
-17.61614,30.26287,327.34,3.51,1.76,2024-08-09,1147,Aqua,MODIS,76,6.1NRT,308.34,93.86,D
-17.60047,30.26114,321.6,3.51,1.76,2024-08-09,1147,Aqua,MODIS,65,6.1NRT,305.69,53.56,D
-17.62186,30.25883,320.15,3.51,1.76,2024-08-09,1147,Aqua,MODIS,47,6.1NRT,307.36,43.36,D
-17.60618,30.25716,327.87,3.51,1.76,2024-08-09,1147,Aqua,MODIS,72,6.1NRT,307.47,93.67,D
-17.44134,30.94848,318.59,3.09,1.67,2024-08-09,1147,Aqua,MODIS,54,6.1NRT,304.46,35.83,D
-17.44115,30.94144,319.45,3.09,1.67,2024-08-09,1147,Aqua,MODIS,55,6.1NRT,304.39,39.22,D
-17.27968,31.62275,320.53,2.73,1.58,2024-08-09,1147,Aqua,MODIS,61,6.1NRT,307.78,33.89,D
-17.43274,30.13116,320,3.57,1.77,2024-08-09,1147,Aqua,MODIS,52,6.1NRT,306.46,44.96,D
-17.43603,30.09785,336.44,3.6,1.78,2024-08-09,1147,Aqua,MODIS,85,6.1NRT,306.49,176.47,D
-17.27275,31.64244,318.53,2.71,1.58,2024-08-09,1147,Aqua,MODIS,50,6.1NRT,307.23,28.05,D
-17.27557,31.61752,318.25,2.73,1.58,2024-08-09,1147,Aqua,MODIS,45,6.1NRT,307.7,25.39,D
-17.44273,30.09412,323.52,3.6,1.78,2024-08-09,1147,Aqua,MODIS,53,6.1NRT,306.64,64.73,D
-17.42692,30.0922,324.9,3.6,1.78,2024-08-09,1147,Aqua,MODIS,67,6.1NRT,305.31,77.51,D
-17.30832,30.77718,333.04,3.18,1.69,2024-08-09,1147,Aqua,MODIS,82,6.1NRT,305.29,129.96,D
-17.31132,30.74851,331.94,3.19,1.69,2024-08-09,1147,Aqua,MODIS,81,6.1NRT,305.83,120.81,D
-17.17689,31.60781,316.71,2.73,1.58,2024-08-09,1147,Aqua,MODIS,22,6.1NRT,306.55,23.58,D
-16.94523,31.35617,317.12,2.83,1.61,2024-08-09,1147,Aqua,MODIS,42,6.1NRT,304.23,24.83,D
-16.94802,31.32984,330.85,2.84,1.61,2024-08-09,1147,Aqua,MODIS,75,6.1NRT,304.38,94,D
-16.95677,31.35258,319.91,2.83,1.61,2024-08-09,1147,Aqua,MODIS,49,6.1NRT,304.48,33.89,D
-16.95981,31.32606,322.35,2.84,1.61,2024-08-09,1147,Aqua,MODIS,67,6.1NRT,304.15,45.94,D
-16.78509,31.556,320.1,2.71,1.58,2024-08-09,1147,Aqua,MODIS,61,6.1NRT,306.97,28.42,D
-16.79549,31.05787,324.2,2.97,1.64,2024-08-09,1147,Aqua,MODIS,71,6.1NRT,305.23,63.44,D
-16.7984,31.03028,317.57,2.99,1.64,2024-08-09,1147,Aqua,MODIS,48,6.1NRT,305.38,30.7,D
-16.79459,31.05287,328.01,2.97,1.64,2024-08-09,1147,Aqua,MODIS,76,6.1NRT,305.55,84.02,D
-16.79238,30.21799,330.95,3.45,1.75,2024-08-09,1147,Aqua,MODIS,80,6.1NRT,303.54,127.15,D
-16.79311,30.24225,321.45,3.43,1.74,2024-08-09,1147,Aqua,MODIS,65,6.1NRT,304.58,62.24,D
-16.79648,30.21122,330.14,3.45,1.75,2024-08-09,1147,Aqua,MODIS,79,6.1NRT,304.09,120.92,D
-16.56426,31.39218,323.85,2.78,1.59,2024-08-09,1147,Aqua,MODIS,70,6.1NRT,306.24,53.35,D
-16.56697,31.36666,322.66,2.79,1.6,2024-08-09,1147,Aqua,MODIS,67,6.1NRT,304.89,46.82,D
-16.56077,31.38669,327.76,2.78,1.59,2024-08-09,1147,Aqua,MODIS,76,6.1NRT,306.46,73.8,D
-16.56365,31.36131,316.81,2.79,1.6,2024-08-09,1147,Aqua,MODIS,35,6.1NRT,304.5,22.03,D
-16.53229,31.25375,334.03,2.84,1.61,2024-08-09,1147,Aqua,MODIS,63,6.1NRT,304.46,119.92,D
-16.68098,29.69134,326.94,3.78,1.82,2024-08-09,1147,Aqua,MODIS,76,6.1NRT,303.83,110.7,D
-16.6887,29.68518,327.19,3.78,1.82,2024-08-09,1147,Aqua,MODIS,71,6.1NRT,304.61,112.39,D
-18.0912,30.94077,322.04,3.16,1.68,2024-08-09,1147,Aqua,MODIS,52,6.1NRT,307.09,47.36,D
-18.09442,30.91124,335.87,3.18,1.69,2024-08-09,1147,Aqua,MODIS,85,6.1NRT,306.47,142.16,D
-18.66692,32.81462,319.09,1.59,1.24,2024-08-09,1923,Terra,MODIS,98,6.1NRT,286.8,37.52,N
-17.03284,31.63805,326.51,1.83,1.33,2024-08-09,1925,Terra,MODIS,100,6.1NRT,288.43,64.14,N
-17.03096,31.65481,317.13,1.83,1.32,2024-08-09,1925,Terra,MODIS,94,6.1NRT,289.19,40.76,N
-18.42732,26.52241,303.6,1,1,2024-08-10,0018,Aqua,MODIS,56,6.1NRT,290.83,6.6,N
-20.51024,28.75104,303.47,1.19,1.08,2024-08-10,0018,Aqua,MODIS,55,6.1NRT,289.58,9.14,N
-18.37597,26.48308,303.34,1,1,2024-08-10,0018,Aqua,MODIS,55,6.1NRT,291.86,6.34,N
-17.52393,30.37998,316.28,1.88,1.34,2024-08-10,0754,Terra,MODIS,32,6.1NRT,304.57,15.28,D
-17.526,30.39726,314.88,1.89,1.34,2024-08-10,0754,Terra,MODIS,15,6.1NRT,303.12,12.11,D
-17.51989,30.39147,322.25,1.89,1.34,2024-08-10,0754,Terra,MODIS,70,6.1NRT,304.06,31.03,D
-17.6482,30.87151,324.4,2.06,1.4,2024-08-10,0754,Terra,MODIS,67,6.1NRT,299.26,48.6,D
-17.86019,31.12967,311.04,2.17,1.43,2024-08-10,0754,Terra,MODIS,45,6.1NRT,299.04,15.82,D
-17.8357,30.44214,312.63,1.92,1.35,2024-08-10,0754,Terra,MODIS,40,6.1NRT,301.23,11.08,D
-18.47622,29.86637,312.29,1.78,1.31,2024-08-10,0754,Terra,MODIS,0,6.1NRT,299.55,12.83,D
-18.4878,29.86486,310.43,1.78,1.31,2024-08-10,0754,Terra,MODIS,18,6.1NRT,299.93,9.6,D
-18.3716,26.47982,327.93,1.1,1.05,2024-08-10,0754,Terra,MODIS,75,6.1NRT,306.66,21.51,D
-18.97852,29.55827,312.32,1.71,1.28,2024-08-10,0754,Terra,MODIS,52,6.1NRT,300.98,12.06,D
-18.9804,29.57392,323.63,1.72,1.29,2024-08-10,0754,Terra,MODIS,76,6.1NRT,301.23,34.93,D
-18.97851,29.56843,328.33,1.72,1.29,2024-08-10,0754,Terra,MODIS,81,6.1NRT,301.59,47.26,D
-16.95656,29.66412,315.99,1.63,1.26,2024-08-10,0754,Terra,MODIS,63,6.1NRT,302.62,13.55,D
-17.09745,30.47472,322.21,1.89,1.34,2024-08-10,0754,Terra,MODIS,71,6.1NRT,302.71,28.93,D
